D,X,Y,Z,date
NA,38666.400875507665,-658.0481247901706,16825.0,2008-09-12
NA,38677.303137338706,-663.8606950330638,16828.0,2008-09-13
NA,38675.32272544327,-662.7013526552848,16822.0,2008-09-14
NA,38654.38346066919,-658.9683418378155,16824.0,2008-09-15
NA,38652.345350576994,-661.1829548083625,16826.0,2008-09-16
NA,38661.34403411352,-661.3368853426188,16826.0,2008-09-17
NA,38653.42187676814,-656.7025327971933,16824.0,2008-09-18
NA,38664.34359529237,-661.3881955207041,16826.0,2008-09-19
NA,38670.438518572984,-655.866435539307,16826.0,2008-09-20
NA,38674.51400300566,-651.4342877981989,16824.0,2008-09-21
NA,38667.4389499631,-655.8155616302518,16828.0,2008-09-22
NA,38668.43880616639,-655.8325195999369,16827.0,2008-09-23
NA,38673.45715068203,-654.7923444582029,16829.0,2008-09-24
NA,38678.45643416282,-654.8769888834024,16827.0,2008-09-25
NA,38669.49574879122,-652.4749299538337,16828.0,2008-09-26
NA,38676.494752546656,-652.5930249637801,16827.0,2008-09-27
NA,38672.51428666631,-651.4006045361617,16829.0,2008-09-28
NA,38670.45758059356,-654.7415578030832,16830.0,2008-09-29
NA,38676.456720770504,-654.8431311133226,16829.0,2008-09-30
NA,38672.47632426911,-653.6504791136045,16832.0,2008-10-01
NA,38653.554794363066,-648.8318419835691,16831.0,2008-10-02
NA,38652.55493521528,-648.8150585219694,16834.0,2008-10-03
NA,38655.44067552358,-655.6120659940311,16834.0,2008-10-04
NA,38664.45844041661,-654.6399844928438,16833.0,2008-10-05
NA,38663.42043386397,-656.872403340352,16833.0,2008-10-06
NA,38669.43866236969,-655.8494775696219,16833.0,2008-10-07
NA,38670.41942383105,-656.9913127205631,16835.0,2008-10-08
NA,38673.45715068203,-654.7923444582029,16832.0,2008-10-09
NA,38676.39942765793,-658.2182861794937,16834.0,2008-10-10
NA,38640.5377416873,-649.7376649380609,16837.0,2008-10-11
NA,38645.53703498307,-649.8217276696422,16841.0,2008-10-12
NA,38650.441394507114,-655.5272761456058,16840.0,2008-10-13
NA,38652.498168242295,-652.1881277868209,16839.0,2008-10-14
NA,38650.460446670404,-654.4029801022853,16837.0,2008-10-15
NA,38656.497598959686,-652.2556106496475,16836.0,2008-10-16
NA,38667.47703832823,-653.5659801117025,16837.0,2008-10-17
NA,38670.533501461934,-650.2420413275487,16838.0,2008-10-18
NA,38671.51442849664,-651.3837629051432,16842.0,2008-10-19
NA,38669.49574879122,-652.4749299538337,16840.0,2008-10-20
NA,38668.49589111187,-652.458059238127,16840.0,2008-10-21
NA,38673.49517950861,-652.5424128166601,16840.0,2008-10-22
NA,38667.47703832823,-653.5659801117025,16840.0,2008-10-23
NA,38674.437943386154,-655.9342674180472,16839.0,2008-10-24
NA,38680.39884851804,-658.286350735223,16842.0,2008-10-25
NA,38676.43765579274,-655.9681833574173,16841.0,2008-10-26
NA,38671.45743728971,-654.7584866881231,16842.0,2008-10-27
NA,38678.41826950771,-657.1272091550901,16843.0,2008-10-28
NA,38665.401020292644,-658.0311086512384,16842.0,2008-10-29
NA,38663.45858372045,-654.623055607804,16843.0,2008-10-30
NA,38665.45829711277,-654.6569133778837,16844.0,2008-10-31
NA,38669.41956812147,-656.9743256662472,16842.0,2008-11-01
NA,38667.47703832823,-653.5659801117025,16842.0,2008-11-02
NA,38669.49574879122,-652.4749299538337,16844.0,2008-11-03
NA,38671.47646708093,-653.6335793132242,16842.0,2008-11-04
NA,38676.418558088546,-657.0932350464583,NA,2008-11-05
NA,38682.4367930125,-656.0699311755277,16843.0,2008-11-06
NA,38681.417836636465,-657.1781703180377,16845.0,2008-11-07
NA,38650.57407285602,-647.6571922473436,16845.0,2008-11-08
NA,38662.49674503578,-652.3568349438872,16849.0,2008-11-09
NA,38663.42043386397,-656.872403340352,16846.0,2008-11-10
NA,NA,NA,NA,2008-11-11
NA,38669.49574879122,-652.4749299538337,16847.0,2008-11-12
NA,38671.47646708093,-653.6335793132242,16846.0,2008-11-13
NA,38683.41754805563,-657.2121444266694,16847.0,2008-11-14
NA,NA,NA,NA,2008-11-15
NA,38656.55437180644,-648.8821923683682,16848.0,2008-11-16
NA,38667.51499581794,-651.3163963810689,16847.0,2008-11-17
NA,38671.49546414991,-652.5086713852469,16848.0,2008-11-18
NA,38673.476181457285,-653.667378913985,16849.0,2008-11-19
NA,38673.476181457285,-653.667378913985,16848.0,2008-11-20
NA,38676.456720770504,-654.8431311133226,16851.0,2008-11-21
NA,38681.49404094339,-652.6773785423131,16850.0,2008-11-22
NA,38671.47646708093,-653.6335793132242,16849.0,2008-11-23
NA,38675.456864074346,-654.8262022282827,16851.0,2008-11-24
NA,38681.417836636465,-657.1781703180377,16849.0,2008-11-25
NA,38666.53406682532,-650.1747911422837,16851.0,2008-11-26
NA,38665.49631807382,-652.4074470910072,16852.0,2008-11-27
NA,38670.47660989276,-653.6166795128438,16852.0,2008-11-28
NA,38672.41913525022,-657.0252868291948,16852.0,2008-11-29
NA,38673.399862012855,-658.1672377626968,16853.0,2008-11-30
NA,38674.41884666938,-657.0592609378266,16852.0,2008-12-01
NA,38679.4181252173,-657.1441962094059,16856.0,2008-12-02
NA,38679.39899330301,-658.2693345962906,16851.0,2008-12-03
NA,38667.47703832823,-653.5659801117025,16855.0,2008-12-04
NA,38649.55535777192,-648.7647081371703,16855.0,2008-12-05
NA,38656.497598959686,-652.2556106496475,16856.0,2008-12-06
NA,38658.49731431838,-652.2893520810608,16853.0,2008-12-07
NA,38664.51542130891,-651.2658714880132,16856.0,2008-12-08
NA,38668.49589111187,-652.458059238127,16857.0,2008-12-09
NA,38676.51371934501,-651.467971060236,16859.0,2008-12-10
NA,38670.47660989276,-653.6166795128438,16857.0,2008-12-11
NA,38670.438518572984,-655.866435539307,16856.0,2008-12-12
NA,38675.43779958945,-655.9512253877323,16860.0,2008-12-13
NA,38672.45729398587,-654.7754155731631,16857.0,2008-12-14
NA,38679.494325584696,-652.6436371108999,16858.0,2008-12-15
NA,38678.475467398166,-653.7518779158871,16859.0,2008-12-16
NA,38665.55310413653,-649.0332435227658,16857.0,2008-12-17
NA,38669.49574879122,-652.4749299538337,16858.0,2008-12-18
NA,38666.57182702525,-647.9252622772473,16860.0,2008-12-19
NA,38670.47660989276,-653.6166795128438,16861.0,2008-12-20
NA,38667.51499581794,-651.3163963810689,16859.0,2008-12-21
NA,38677.494610226,-652.6098956794866,16857.0,2008-12-22
NA,38665.51527947859,-651.2827131190318,16860.0,2008-12-23
NA,38666.53406682532,-650.1747911422837,16861.0,2008-12-24
NA,38667.53392548447,-650.1916036885999,16862.0,2008-12-25
NA,NA,NA,NA,2008-12-26
NA,NA,NA,NA,2008-12-27
NA,38673.51414483599,-651.4174461671803,16864.0,2008-12-28
NA,38673.51414483599,-651.4174461671803,16862.0,2008-12-29
NA,38679.47532458634,-653.7687777162674,16863.0,2008-12-30
NA,38669.53364280278,-650.2252287812324,16861.0,2008-12-31
NA,38658.51627229087,-651.1648217019018,16863.0,2009-01-01
NA,38666.53406682532,-650.1747911422837,16862.0,2009-01-02
NA,38664.55324498875,-649.0164600611661,16864.0,2009-01-03
NA,38661.51584679989,-651.2153465949575,16864.0,2009-01-04
NA,38660.53491487039,-650.0739158643861,16865.0,2009-01-05
NA,38660.51598863022,-651.198504963939,16864.0,2009-01-06
NA,38667.496033432515,-652.4411885224204,16863.0,2009-01-07
NA,38671.47646708093,-653.6335793132242,16862.0,2009-01-08
NA,38665.51527947859,-651.2827131190318,16863.0,2009-01-09
NA,38667.496033432515,-652.4411885224204,16863.0,2009-01-10
NA,38666.49617575317,-652.4243178067137,16865.0,2009-01-11
NA,38671.51442849664,-651.3837629051432,16863.0,2009-01-12
NA,38677.494610226,-652.6098956794866,16865.0,2009-01-13
NA,38666.51513764826,-651.2995547500503,16866.0,2009-01-14
NA,38662.57238848294,-647.8582447697714,16866.0,2009-01-15
NA,38665.49631807382,-652.4074470910072,16867.0,2009-01-16
NA,38664.55324498875,-649.0164600611661,16864.0,2009-01-17
NA,38671.49546414991,-652.5086713852469,16867.0,2009-01-18
NA,38664.51542130891,-651.2658714880132,16867.0,2009-01-19
NA,38668.57154629641,-647.9587710309853,16866.0,2009-01-20
NA,38668.57154629641,-647.9587710309853,16868.0,2009-01-21
NA,38672.53321878025,-650.2756664201812,16869.0,2009-01-22
NA,38674.49503718795,-652.5592835323667,16865.0,2009-01-23
NA,38677.55141391,-649.2346450619624,16869.0,2009-01-24
NA,38681.47503896269,-653.8025773170283,16866.0,2009-01-25
NA,38662.59121755802,-646.7335958533849,16871.0,2009-01-26
NA,38670.533501461934,-650.2420413275487,16870.0,2009-01-27
NA,38666.60945635284,-645.6757312192184,16869.0,2009-01-28
NA,38672.53321878025,-650.2756664201812,16867.0,2009-01-29
NA,38672.58981878321,-646.9008487746255,16867.0,2009-01-30
NA,38677.494610226,-652.6098956794866,16868.0,2009-01-31
NA,38665.534208166166,-650.1579785959674,16870.0,2009-02-01
NA,38667.53392548447,-650.1916036885999,16870.0,2009-02-02
NA,38671.51442849664,-651.3837629051432,16867.0,2009-02-03
NA,38647.59331572024,-646.4827164715239,16869.0,2009-02-04
NA,38657.51641412119,-651.1479800708832,16873.0,2009-02-05
NA,38659.61043209253,-645.5588577676634,16873.0,2009-02-06
NA,38672.49532182926,-652.5255421009535,16873.0,2009-02-07
NA,38676.456720770504,-654.8431311133226,16873.0,2009-02-08
NA,NA,NA,NA,2009-02-09
NA,38677.43751199604,-655.9851413271024,16874.0,2009-02-10
NA,38680.41798092688,-657.1611832637218,16876.0,2009-02-11
NA,38671.533360121095,-650.258853873865,16873.0,2009-02-12
NA,38673.5330774394,-650.2924789664975,16873.0,2009-02-13
NA,38658.554090102014,-648.9157592915677,16874.0,2009-02-14
NA,38650.59289608779,-646.5328923478961,16875.0,2009-02-15
NA,38657.57309030506,-647.7744728854265,16876.0,2009-02-16
NA,38664.53434950701,-650.1411660496511,16876.0,2009-02-17
NA,38662.51570496956,-651.2321882259761,16875.0,2009-02-18
NA,38670.47660989276,-653.6166795128438,16878.0,2009-02-19
NA,38672.47632426911,-653.6504791136045,16877.0,2009-02-20
NA,38676.53265341686,-650.3429166054462,16876.0,2009-02-21
NA,38675.494894867305,-652.5761542480734,16876.0,2009-02-22
NA,38667.55282243211,-649.0668104459652,16879.0,2009-02-23
NA,38664.53434950701,-650.1411660496511,16879.0,2009-02-24
NA,NA,NA,NA,2009-02-25
NA,NA,NA,NA,2009-02-26
NA,NA,NA,NA,2009-02-27
NA,NA,NA,NA,2009-02-28
NA,NA,NA,NA,2009-03-01
NA,NA,NA,NA,2009-03-02
NA,NA,NA,NA,2009-03-03
NA,38665.534208166166,-650.1579785959674,16880.0,2009-03-04
NA,38669.55254072769,-649.1003773691647,16879.0,2009-03-05
NA,38674.551836466635,-649.1842946771633,16881.0,2009-03-06
NA,38676.55155476221,-649.2178616003627,16882.0,2009-03-07
NA,38670.57126556756,-647.9922797847232,16883.0,2009-03-08
NA,38668.5526815799,-649.0835939075649,16883.0,2009-03-09
NA,38671.58995866069,-646.8841234825014,16887.0,2009-03-10
NA,NA,NA,NA,2009-03-11
NA,38677.5702830166,-648.1095604228061,16884.0,2009-03-12
NA,38654.59233657787,-646.5997935163923,16885.0,2009-03-13
NA,38657.610710875306,-645.5254653529335,16885.0,2009-03-14
NA,38657.59191694543,-646.6499693927645,16887.0,2009-03-15
NA,38668.590378293135,-646.8339476061293,16888.0,2009-03-16
NA,38676.57042338102,-648.0928060459371,16886.0,2009-03-17
NA,38676.53265341686,-650.3429166054462,16887.0,2009-03-18
NA,38673.55197731884,-649.1675112155635,16885.0,2009-03-19
NA,38674.589539028246,-646.9342993588737,16887.0,2009-03-20
NA,38666.60945635284,-645.6757312192184,16887.0,2009-03-21
NA,38659.59163719047,-646.6834199770127,16886.0,2009-03-22
NA,38669.59023841565,-646.8506728982534,16886.0,2009-03-23
NA,38659.59163719047,-646.6834199770127,16884.0,2009-03-24
NA,38664.62849975173,-644.5176306250276,16887.0,2009-03-25
NA,38666.57182702525,-647.9252622772473,16885.0,2009-03-26
NA,38668.60917757007,-645.7091236339484,16886.0,2009-03-27
NA,38674.570704109865,-648.0592972921992,16887.0,2009-03-28
NA,38676.57042338102,-648.0928060459371,16888.0,2009-03-29
NA,38672.57098483871,-648.0257885384611,16887.0,2009-03-30
NA,38674.551836466635,-649.1842946771633,16889.0,2009-03-31
NA,38680.56986192332,-648.159823553413,16888.0,2009-04-01
NA,38674.570704109865,-648.0592972921992,16889.0,2009-04-02
NA,38676.57042338102,-648.0928060459371,16890.0,2009-04-03
NA,38681.5697215589,-648.1765779302821,16890.0,2009-04-04
NA,38677.53251207602,-650.3597291517625,16890.0,2009-04-05
NA,38676.57042338102,-648.0928060459371,16889.0,2009-04-06
NA,38674.570704109865,-648.0592972921992,16889.0,2009-04-07
NA,38680.62627725356,-644.7843045864964,16891.0,2009-04-08
NA,38663.628638657865,-644.5009635024358,16889.0,2009-04-09
NA,38662.59121755802,-646.7335958533849,16896.0,2009-04-10
NA,38665.571967389675,-647.9085079003784,16892.0,2009-04-11
NA,38661.53477352954,-650.0907284107024,16893.0,2009-04-12
NA,38665.60959574422,-645.6590350118535,16895.0,2009-04-13
NA,38667.57168666083,-647.9420166541163,16892.0,2009-04-14
NA,38669.57140593198,-647.9755254078542,16896.0,2009-04-15
NA,38669.55254072769,-649.1003773691647,16898.0,2009-04-16
NA,38667.53392548447,-650.1916036885999,16893.0,2009-04-17
NA,38666.590658048095,-646.8004970218811,16898.0,2009-04-18
NA,38668.57154629641,-647.9587710309853,16897.0,2009-04-19
NA,38671.60875939591,-645.7592122560434,16896.0,2009-04-20
NA,38673.60848061314,-645.7926046707734,16895.0,2009-04-21
NA,38671.58995866069,-646.8841234825014,16898.0,2009-04-22
NA,38676.55155476221,-649.2178616003627,16898.0,2009-04-23
NA,38679.60764426483,-645.8927819149634,16895.0,2009-04-24
NA,38673.55197731884,-649.1675112155635,16898.0,2009-04-25
NA,38675.570563745445,-648.0760516690682,16898.0,2009-04-26
NA,38668.590378293135,-646.8339476061293,16894.0,2009-04-27
NA,38675.60820183037,-645.8259970855034,16901.0,2009-04-28
NA,38677.5702830166,-648.1095604228061,16897.0,2009-04-29
NA,38672.627388502646,-644.650967605762,16900.0,2009-04-30
NA,38672.608620004525,-645.7759084634084,16899.0,2009-05-01
NA,38676.53265341686,-650.3429166054462,16898.0,2009-05-02
NA,38681.55085050115,-649.3017789083613,16902.0,2009-05-03
NA,38676.57042338102,-648.0928060459371,16901.0,2009-05-04
NA,38680.56986192332,-648.159823553413,16900.0,2009-05-05
NA,38674.532936098556,-650.3092915128137,16899.0,2009-05-06
NA,38665.51527947859,-651.2827131190318,16903.0,2009-05-07
NA,38660.55380839759,-648.9493262147672,16907.0,2009-05-08
NA,38665.55310413653,-649.0332435227658,16906.0,2009-05-09
NA,38671.552259023265,-649.133944292364,16905.0,2009-05-10
NA,38675.456864074346,-654.8262022282827,16902.0,2009-05-11
NA,38674.551836466635,-649.1842946771633,16904.0,2009-05-12
NA,38681.53194671264,-650.4269793370274,16907.0,2009-05-13
NA,38678.60778365622,-645.8760857075983,16904.0,2009-05-14
NA,38679.57000228775,-648.143069176544,16902.0,2009-05-15
NA,38686.606668525135,-646.0096553665184,16903.0,2009-05-16
NA,38680.58869976336,-647.034651111618,16907.0,2009-05-17
NA,38684.5125847024,-651.6027041083845,16910.0,2009-05-18
NA,NA,NA,NA,2009-05-19
NA,NA,NA,NA,2009-05-20
NA,38685.45543103592,-654.9954910786817,16909.0,2009-05-21
NA,38680.55099135337,-649.2849954467615,16908.0,2009-05-22
NA,38681.49404094339,-652.6773785423131,16907.0,2009-05-23
NA,38676.51371934501,-651.467971060236,16909.0,2009-05-24
NA,38679.551132205575,-649.2682119851619,16909.0,2009-05-25
NA,38683.55056879673,-649.3353458315607,16906.0,2009-05-26
NA,38684.5315226901,-650.4774169759762,16908.0,2009-05-27
NA,38677.53251207602,-650.3597291517625,16907.0,2009-05-28
NA,38676.62683287811,-644.7176360961292,16915.0,2009-05-29
NA,38684.550427944516,-649.3521292931605,16915.0,2009-05-30
NA,38684.5315226901,-650.4774169759762,16915.0,2009-05-31
NA,38682.550709648945,-649.318562369961,16915.0,2009-06-01
NA,38688.56873900794,-648.2938585683648,16915.0,2009-06-02
NA,38690.492760057525,-652.8292149836728,16916.0,2009-06-03
NA,38678.55127305779,-649.2514285235621,16913.0,2009-06-04
NA,38674.570704109865,-648.0592972921992,16918.0,2009-06-05
NA,38680.55099135337,-649.2849954467615,16913.0,2009-06-06
NA,38679.532229394325,-650.3933542443949,16912.0,2009-06-07
NA,38682.53180537179,-650.4437918833437,16915.0,2009-06-08
NA,38688.53095732672,-650.5446671612413,16913.0,2009-06-09
NA,38686.55014624009,-649.3856962163599,16919.0,2009-06-10
NA,38689.54972368346,-649.4360466011591,16918.0,2009-06-11
NA,38690.51173372045,-651.7037538944959,16914.0,2009-06-12
NA,38690.54958283125,-649.4528300627587,16919.0,2009-06-13
NA,38689.54972368346,-649.4360466011591,16917.0,2009-06-14
NA,38683.55056879673,-649.3353458315607,16918.0,2009-06-15
NA,38687.58772062099,-647.1517281564866,16915.0,2009-06-16
NA,38686.587860498475,-647.1350028643625,16916.0,2009-06-17
NA,38685.58800037595,-647.1182775722384,16920.0,2009-06-18
NA,38690.473753656275,-653.954675520452,16919.0,2009-06-19
NA,38694.51116639915,-651.7711204185703,16920.0,2009-06-20
NA,38684.49361398144,-652.727990689433,16918.0,2009-06-21
NA,38682.550709648945,-649.318562369961,16919.0,2009-06-22
NA,38700.49133685101,-652.9979221407391,16923.0,2009-06-23
NA,38695.49204845427,-652.9135685622059,16923.0,2009-06-24
NA,38677.5891193958,-646.9844752352459,16923.0,2009-06-25
NA,38676.60806243899,-645.8426932928684,16922.0,2009-06-26
NA,38684.5315226901,-650.4774169759762,16921.0,2009-06-27
NA,38682.56958119448,-648.193332307151,16921.0,2009-06-28
NA,38663.51556313924,-651.2490298569946,16918.0,2009-06-29
NA,38666.590658048095,-646.8004970218811,16922.0,2009-06-30
NA,38669.53364280278,-650.2252287812324,16921.0,2009-07-01
NA,38668.590378293135,-646.8339476061293,16924.0,2009-07-02
NA,38672.55211817106,-649.1507277539638,16921.0,2009-07-03
NA,38674.570704109865,-648.0592972921992,16922.0,2009-07-04
NA,38680.56986192332,-648.159823553413,16924.0,2009-07-05
NA,38679.513293854034,-651.5184959532917,16925.0,2009-07-06
NA,38679.551132205575,-649.2682119851619,16925.0,2009-07-07
NA,38672.53321878025,-650.2756664201812,16924.0,2009-07-08
NA,38678.53237073517,-650.3765416980787,16924.0,2009-07-09
NA,38681.58855988588,-647.0513764037421,16927.0,2009-07-10
NA,38680.513152023705,-651.5353375843102,16921.0,2009-07-11
NA,38681.58855988588,-647.0513764037421,16927.0,2009-07-12
NA,38684.49361398144,-652.727990689433,16930.0,2009-07-13
NA,38665.571967389675,-647.9085079003784,16928.0,2009-07-14
NA,38672.57098483871,-648.0257885384611,16929.0,2009-07-15
NA,38674.551836466635,-649.1842946771633,16927.0,2009-07-16
NA,38677.5891193958,-646.9844752352459,16929.0,2009-07-17
NA,38688.54986453567,-649.4192631395593,16930.0,2009-07-18
NA,38683.60708669929,-645.9595667444233,16928.0,2009-07-19
NA,38672.58981878321,-646.9008487746255,16932.0,2009-07-20
NA,38679.60764426483,-645.8927819149634,16930.0,2009-07-21
NA,38628.70816210107,-639.4229642621573,16931.0,2009-07-22
NA,38655.64847744699,-643.2431795599615,16934.0,2009-07-23
NA,38662.55352669317,-648.9828931379666,16931.0,2009-07-24
NA,38665.684459845914,-641.1600826864511,16930.0,2009-07-25
NA,38667.665517020105,-642.3180394899729,16931.0,2009-07-26
NA,38672.58981878321,-646.9008487746255,16930.0,2009-07-27
NA,38665.60959574422,-645.6590350118535,16930.0,2009-07-28
NA,38670.62766631492,-644.6176333605785,16932.0,2009-07-29
NA,38683.569440830055,-648.21008668402,16933.0,2009-07-30
NA,38676.51371934501,-651.467971060236,16934.0,2009-07-31
NA,NA,NA,16930.0,2009-08-01
NA,38680.56986192332,-648.159823553413,16931.0,2009-08-02
NA,38671.58995866069,-646.8841234825014,16931.0,2009-08-03
NA,38673.62724959651,-644.6676347283538,16934.0,2009-08-04
NA,38676.51371934501,-651.467971060236,16934.0,2009-08-05
NA,38664.572107754095,-647.8917535235094,16933.0,2009-08-06
NA,38666.628221939456,-644.5509648702111,16936.0,2009-08-07
NA,38672.55211817106,-649.1507277539638,16934.0,2009-08-08
NA,38670.590098538174,-646.8673981903775,16933.0,2009-08-09
NA,38676.53265341686,-650.3429166054462,16934.0,2009-08-10
NA,38677.5702830166,-648.1095604228061,16935.0,2009-08-11
NA,38676.55155476221,-649.2178616003627,16932.0,2009-08-12
NA,NA,NA,16936.0,2009-08-13
