H,X,Y,Z,date
NA,40059.681998294705,-2048.0288561206826,643.0,1967-03-13
NA,40049.69504127479,-2047.518278523923,647.0,1967-03-14
NA,40058.742858904,-2046.8125376319726,645.0,1967-03-15
NA,40072.6650424206,-2048.6926069964693,637.0,1967-03-16
NA,40070.8462716841,-2045.0936582611882,640.0,1967-03-17
NA,40037.889166608074,-2043.4116282354519,648.0,1967-03-18
NA,40018.854434490335,-2043.6072888578576,644.0,1967-03-19
NA,40017.73677881105,-2045.8844302142936,641.0,1967-03-20
NA,40028.60330638563,-2048.774838778833,640.0,1967-03-21
NA,40047.63807600544,-2048.5811024412424,637.0,1967-03-22
NA,40056.26808875789,-2056.0320526578234,639.0,1967-03-23
NA,40059.56278101196,-2050.35943048069,639.0,1967-03-24
NA,NA,NA,NA,1967-03-25
NA,NA,NA,NA,1967-03-26
NA,40052.750675783325,-2046.506365379329,634.0,1967-03-27
NA,40042.88266737717,-2043.6664812696542,641.0,1967-03-28
NA,40053.68982408276,-2047.7225095626268,642.0,1967-03-29
NA,40058.623712385386,-2049.143057357124,638.0,1967-03-30
NA,40048.6963455728,-2047.4672207642473,636.0,1967-03-31
NA,40053.868369069176,-2044.2271579448998,638.0,1967-04-01
NA,40039.767612355194,-2045.8429921652678,641.0,1967-04-02
NA,40048.87486830008,-2043.9723049106974,637.0,1967-04-03
NA,40054.748070156886,-2046.608422796877,636.0,1967-04-04
NA,40037.889166608074,-2043.4116282354519,638.0,1967-04-05
NA,40040.64721649092,-2048.2234947674992,635.0,1967-04-06
NA,40047.578468253385,-2049.7460401444873,637.0,1967-04-07
NA,40050.753281409765,-2046.4043079617811,640.0,1967-04-08
NA,40046.5797755235,-2049.694924283137,640.0,1967-04-09
NA,40056.62632395267,-2049.0408837360546,642.0,1967-04-10
NA,40044.76109828909,-2046.0981357091375,638.0,1967-04-11
NA,40040.64721649092,-2048.2234947674992,640.0,1967-04-12
NA,40053.74937297011,-2046.557394088103,636.0,1967-04-13
NA,40055.14972357295,-2058.311109175235,637.0,1967-04-14
NA,40058.385012596744,-2053.8040759927158,633.0,1967-04-15
NA,40043.46439207184,-2051.871214495349,638.0,1967-04-16
NA,40032.598077305156,-2048.979302224234,638.0,1967-04-17
NA,40037.59154095456,-2049.2348815309847,640.0,1967-04-18
NA,40008.39091413397,-2052.407723100482,639.0,1967-04-19
NA,40029.54238424863,-2049.9903676951144,637.0,1967-04-20
NA,40026.54631052095,-2049.8369329587467,636.0,1967-04-21
NA,40022.670720596456,-2047.303932177875,641.0,1967-04-22
NA,40039.409935554555,-2052.831218735508,639.0,1967-04-23
NA,40023.49059698401,-2050.847735238318,637.0,1967-04-24
NA,40041.586311874096,-2049.4393449763857,639.0,1967-04-25
NA,40048.39812994296,-2053.292045857343,636.0,1967-04-26
NA,40060.44211789649,-2052.741171863825,635.0,1967-04-27
NA,40058.32525291001,-2054.969326309464,636.0,1967-04-28
NA,40056.387636065985,-2053.701669965641,639.0,1967-04-29
NA,40055.269403473074,-2055.980791543045,636.0,1967-04-30
NA,40054.390259535234,-2053.5992639385668,637.0,1967-05-01
NA,40043.22537495032,-2056.5304692454642,635.0,1967-05-02
NA,39931.84894843976,-2041.493462882164,644.0,1967-05-03
NA,39982.54431705397,-2048.7496027614047,636.0,1967-05-04
NA,NA,NA,NA,1967-05-05
NA,NA,NA,NA,1967-05-06
NA,40014.44272892009,-2051.5511433970764,635.0,1967-05-07
NA,40029.06424594818,-2059.3056096055257,634.0,1967-05-08
NA,40033.29832720708,-2054.8530470179144,635.0,1967-05-09
NA,40041.10830147634,-2058.757389650917,633.0,1967-05-10
NA,40040.289124200805,-2055.2118748213647,628.0,1967-05-11
NA,40032.23985322435,-2055.9662774267867,626.0,1967-05-12
NA,40026.18793684751,-2056.8228519156837,628.0,1967-05-13
NA,40031.36070997095,-2053.586060576614,626.0,1967-05-14
NA,40015.32199208036,-2053.930346951898,625.0,1967-05-15
NA,40051.095109552734,-2059.2708723140713,629.0,1967-05-16
NA,40025.4879764928,-2050.950083164021,647.0,1967-05-17
NA,NA,NA,NA,1967-05-18
NA,NA,NA,NA,1967-05-19
NA,40032.29964192226,-2054.8017859031356,642.0,1967-05-20
NA,40042.22669115705,-2056.47917908013,641.0,1967-05-21
